unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
130779,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,4.0,Queens,2005,2005-01-01,2.7,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Queens,
227532,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,212.0,Williamsbridge and Baychester (CD12),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Williamsbridge and Baychester (CD12),
227530,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,210.0,Throgs Neck and Co-op City (CD10),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Throgs Neck and Co-op City (CD10),
227544,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,312.0,Borough Park (CD12),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Borough Park (CD12),
227562,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,412.0,Jamaica and Hollis (CD12),2011,2011-01-01,1.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Jamaica and Hollis (CD12),
227520,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,112.0,Washington Heights and Inwood (CD12),2011,2011-01-01,2.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Washington Heights and Inwood (CD12),
227516,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,108.0,Upper East Side (CD8),2011,2011-01-01,2.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Upper East Side (CD8),
227518,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,110.0,Central Harlem (CD10),2011,2011-01-01,2.6,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Central Harlem (CD10),
227542,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,310.0,Bay Ridge and Dyker Heights (CD10),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Bay Ridge and Dyker Heights (CD10),
227538,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,306.0,Park Slope and Carroll Gardens (CD6),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Park Slope and Carroll Gardens (CD6),
227514,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),2011,2011-01-01,2.7,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Stuyvesant Town and Turtle Bay (CD6),
