unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
154607,643,Annual vehicle miles traveled,Million miles,CD,406.0,Rego Park and Forest Hills (CD6),2005,2005-01-01,91.2,per square mile,2005,Annual vehicle miles traveled,Rego Park and Forest Hills (CD6),
816858,643,Annual vehicle miles traveled,Million miles,UHF42,304.0,Upper West Side,2010,2010-01-01,127.4,per square mile,2010,Annual vehicle miles traveled,Upper West Side,
816754,643,Annual vehicle miles traveled,Million miles,CD,307.0,Sunset Park (CD7),2010,2010-01-01,90.1,per square mile,2010,Annual vehicle miles traveled,Sunset Park (CD7),
816739,643,Annual vehicle miles traveled,Million miles,CD,314.0,Flatbush and Midwood (CD14),2019,2019-01-01,57.2,per square mile,2019,Annual vehicle miles traveled,Flatbush and Midwood (CD14),
816778,643,Annual vehicle miles traveled,Million miles,CD,207.0,Kingsbridge Heights and Bedford (CD7),2010,2010-01-01,66.6,per square mile,2010,Annual vehicle miles traveled,Kingsbridge Heights and Bedford (CD7),
151633,643,Annual vehicle miles traveled,Million miles,UHF42,204.0,East New York,2005,2005-01-01,55.5,per square mile,2005,Annual vehicle miles traveled,East New York,
151644,643,Annual vehicle miles traveled,Million miles,UHF42,304.0,Upper West Side,2005,2005-01-01,103.2,per square mile,2005,Annual vehicle miles traveled,Upper West Side,
151640,643,Annual vehicle miles traveled,Million miles,UHF42,211.0,Williamsburg - Bushwick,2005,2005-01-01,44.2,per square mile,2005,Annual vehicle miles traveled,Williamsburg - Bushwick,
816781,643,Annual vehicle miles traveled,Million miles,CD,205.0,Fordham and University Heights (CD5),2019,2019-01-01,101.0,per square mile,2019,Annual vehicle miles traveled,Fordham and University Heights (CD5),
816834,643,Annual vehicle miles traveled,Million miles,UHF42,406.0,Fresh Meadows,2010,2010-01-01,95.5,per square mile,2010,Annual vehicle miles traveled,Fresh Meadows,
151642,643,Annual vehicle miles traveled,Million miles,UHF42,302.0,Central Harlem - Morningside Heights,2005,2005-01-01,77.2,per square mile,2005,Annual vehicle miles traveled,Central Harlem - Morningside Heights,
154576,643,Annual vehicle miles traveled,Million miles,CD,205.0,Fordham and University Heights (CD5),2005,2005-01-01,105.5,per square mile,2005,Annual vehicle miles traveled,Fordham and University Heights (CD5),
154606,643,Annual vehicle miles traveled,Million miles,CD,405.0,Ridgewood and Maspeth (CD5),2005,2005-01-01,49.4,per square mile,2005,Annual vehicle miles traveled,Ridgewood and Maspeth (CD5),
151624,643,Annual vehicle miles traveled,Million miles,UHF42,102.0,Northeast Bronx,2005,2005-01-01,38.8,per square mile,2005,Annual vehicle miles traveled,Northeast Bronx,
154598,643,Annual vehicle miles traveled,Million miles,CD,315.0,Sheepshead Bay (CD15),2005,2005-01-01,42.9,per square mile,2005,Annual vehicle miles traveled,Sheepshead Bay (CD15),
154614,643,Annual vehicle miles traveled,Million miles,CD,413.0,Queens Village (CD13),2005,2005-01-01,59.4,per square mile,2005,Annual vehicle miles traveled,Queens Village (CD13),
154596,643,Annual vehicle miles traveled,Million miles,CD,313.0,Coney Island (CD13),2005,2005-01-01,31.9,per square mile,2005,Annual vehicle miles traveled,Coney Island (CD13),
816745,643,Annual vehicle miles traveled,Million miles,CD,311.0,Bensonhurst (CD11),2019,2019-01-01,48.6,per square mile,2019,Annual vehicle miles traveled,Bensonhurst (CD11),
816750,643,Annual vehicle miles traveled,Million miles,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2010,2010-01-01,57.2,per square mile,2010,Annual vehicle miles traveled,South Crown Heights and Lefferts Gardens (CD9),
816749,643,Annual vehicle miles traveled,Million miles,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2019,2019-01-01,61.5,per square mile,2019,Annual vehicle miles traveled,South Crown Heights and Lefferts Gardens (CD9),
816713,643,Annual vehicle miles traveled,Million miles,CD,411.0,Bayside and Little Neck (CD11),2010,2010-01-01,81.2,per square mile,2010,Annual vehicle miles traveled,Bayside and Little Neck (CD11),
154582,643,Annual vehicle miles traveled,Million miles,CD,211.0,Morris Park and Bronxdale (CD11),2005,2005-01-01,31.8,per square mile,2005,Annual vehicle miles traveled,Morris Park and Bronxdale (CD11),
151652,643,Annual vehicle miles traveled,Million miles,UHF42,402.0,West Queens,2005,2005-01-01,84.9,per square mile,2005,Annual vehicle miles traveled,West Queens,
816852,643,Annual vehicle miles traveled,Million miles,UHF42,307.0,Gramercy Park - Murray Hill,2010,2010-01-01,173.4,per square mile,2010,Annual vehicle miles traveled,Gramercy Park - Murray Hill,
816910,643,Annual vehicle miles traveled,Million miles,Borough,1.0,Bronx,2010,2010-01-01,59.8,per square mile,2010,Annual vehicle miles traveled,Bronx,
816784,643,Annual vehicle miles traveled,Million miles,CD,204.0,Highbridge and Concourse (CD4),2010,2010-01-01,90.6,per square mile,2010,Annual vehicle miles traveled,Highbridge and Concourse (CD4),
816783,643,Annual vehicle miles traveled,Million miles,CD,204.0,Highbridge and Concourse (CD4),2019,2019-01-01,96.1,per square mile,2019,Annual vehicle miles traveled,Highbridge and Concourse (CD4),
816809,643,Annual vehicle miles traveled,Million miles,CD,103.0,Lower East Side and Chinatown (CD3),2019,2019-01-01,139.0,per square mile,2019,Annual vehicle miles traveled,Lower East Side and Chinatown (CD3),
